Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
12.60,0,0.4030199096594631023977487572,0.403019909659463,0.397643221787443,0.403019909659463,0.397643221787443,0,0.0000000,0.0000000,0,10.517882752837073190009868476,83.93362622881340076734912001,82.60355046722459654809655839,1032622000
12.61,0,0.4029863625561834036737516267,0.402986362556183,0.397617740113098,0.402986362556183,0.397617740113098,0,0.0000000,0.0000000,0,10.512891219928218759933306888,83.92441904186526054702283444,82.59647578651952684845535852,1033442000
12.62,0,0.4029528713686678821590853100,0.402952871368668,0.397592296203772,0.402952871368668,0.397592296203772,0,0.0000000,0.0000000,0,10.507904854793194837036493514,83.91525887429625456279405159,82.58943663297645109041193623,1034261000
12.63,0,0.4029194464528098040412288053,0.40291944645281,0.39756690046978,0.40291944645281,0.39756690046978,0,0.0000000,0.0000000,0,10.502923760443613516949347931,83.90610104705164032495659722,82.58239946425842897550260935,1035081000
12.64,0,0.4028860996803732012690775603,0.402886099680373,0.397541564837102,0.402886099680373,0.397541564837102,0,0.0000000,0.0000000,0,10.497949315371894191129698511,83.89692749020580804201554427,82.57535088629897453493430432,1035900000
12.65,0,0.4028527861921617890368213111,0.402852786192162,0.397516244500557,0.402852786192162,0.397516244500557,0,0.0000000,0.0000000,0,10.492980986352645631250487636,83.88780341942018200909856851,82.5683398077188871008462258,1036720000
12.66,0,0.4028195627532070722184158998,0.402819562753207,0.39749099627899,0.402819562753207,0.39749099627899,0,0.0000000,0.0000000,0,10.488019552670895256898612078,83.87869539260422481898704967,82.56134121229233282468163535,1037539000
12.67,0,0.4027863792180309088383675958,0.402786379218031,0.397465770080533,0.402786379218031,0.397465770080533,0,0.0000000,0.0000000,0,10.483063115141377811617945816,83.86955622105551414092233193,82.55431942939288214437325018,1038359000
12.68,0,0.4027532684678359636469559694,0.402753268467836,0.397440598839802,0.402753268467836,0.397440598839802,0,0.0000000,0.0000000,0,10.478113470216302391038408426,83.86046857693130365859454013,82.54733676305704714325892388,1039178000
12.69,0,0.4027202057215674687113205407,0.402720205721568,0.397415457828954,0.402720205721568,0.397415457828954,0,0.0000000,0.0000000,0,10.473170140919893062660851082,83.85139838440855678832506745,82.54036756617723920862229408,1039998000
12.70,0,0.4026872374240283030723214404,0.402687237424028,0.397390393545807,0.402687237424028,0.397390393545807,0,0.0000000,0.0000000,0,10.468232760408357274201238965,83.8423002449298082727848403,82.53337770891505376987854855,1040817000
12.71,0,0.4026542881713497032123888127,0.40265428817135,0.397365330639309,0.40265428817135,0.397365330639309,0,0.0000000,0.0000000,0,10.463300748807102741074377646,83.83325249357589021877081163,82.52642593348599177429208855,1041637000
12.72,0,0.4026214222673345923008465549,0.402621422267335,0.397340333465882,0.402621422267335,0.397340333465882,0,0.0000000,0.0000000,0,10.458374932333309910996232306,83.82421228369309497959871313,82.51948017490468715105085809,1042457000
12.73,0,0.4025886021716491726002472144,0.402588602171649,0.397315364537618,0.402588602171649,0.397315364537618,0,0.0000000,0.0000000,0,10.453456205972679527510676918,83.81515806831756354896677745,82.51252437091478139519901076,1043276000
12.74,0,0.4025558601806250139957592460,0.402555860180625,0.397290456203078,0.402555860180625,0.397290456203078,0,0.0000000,0.0000000,0,10.448542037905429010204608261,83.80613825028695858848180013,82.50559454322829990253644664,1044096000
12.75,0,0.4025231591276310779837384227,0.402523159127631,0.397265571347667,0.402523159127631,0.397265571347667,0,0.0000000,0.0000000,0,10.44363519165764310262190031,83.79714631526672146403962443,82.49868614510432679795830099,1044915000
12.76,0,0.4024905356268328224760581219,0.402490535626833,0.397240746637394,0.402490535626833,0.397240746637394,0,0.0000000,0.0000000,0,10.438734147024990900392472641,83.78812085017216452918898268,82.49175289017497483616033017,1045735000
12.77,0,0.4024579790946642769816277841,0.402457979094664,0.397215971540344,0.402457979094664,0.397215971540344,0,0.0000000,0.0000000,0,10.433839243644564147060199231,83.77914920061519405274651751,82.48486038447095388575926173,1046554000
12.78,0,0.4024254508238143106259614101,0.402425450823814,0.397191207400665,0.402425450823814,0.397191207400665,0,0.0000000,0.0000000,0,10.428949389377860614298022457,83.77018380446139623368607973,82.47797279259489901886213806,1047374000
12.79,0,0.4023930218246957295001700941,0.402393021824696,0.397166525280038,0.402393021824696,0.397166525280038,0,0.0000000,0.0000000,0,10.424066754722010017520747894,83.7611977735803640304191419,82.47107020532964681230062016,1048193000
12.80,0,0.4023606210792158239406129479,0.402360621079216,0.397141854211451,0.402360621079216,0.397141854211451,0,0.0000000,0.0000000,0,10.419188780068085480487363521,83.75225908188331408956692553,82.46420332235858691628708207,1049013000
12.81,0,0.4023282870785455875484158026,0.402328287078546,0.397117232736964,0.402328287078546,0.397117232736964,0,0.0000000,0.0000000,0,10.414317773065833070698720511,83.74333546338942055793816657,82.45734821303299406206745815,1049832000
12.82,0,0.4022960040465492748516912879,0.402296004046549,0.397092645131146,0.402296004046549,0.397092645131146,0,0.0000000,0.0000000,0,10.409452902442900207741715642,83.73438777737358293221110916,82.45047540329413456511820781,1050652000
