0.27, 0, 0, 5, 0.721838, 0, 1570.11, -2971.973, -9.679012, 0.004559922, 0.07619628, 55.28103, 1.718321, 1.270703, 3.930832
0.9799994, -1, -0.03193919, 14.72434, 1.275423, 0.0953988420118096100853366718, 42422.71, -3145.52, -9.679012, 0.004559922, 0.07619628, 288.9491, 1.71381, 1.240655, 4.320504
 
0.9899994, -1, -0.04193919, 14.9421, 1.284567, 0.0857984635805459852092093082, 43691.36, -3148.045, -9.679012, 0.004559922, 0.07619628, 293.2796, 1.714261, 1.240232, 4.325992
 
0.9999993, -1, -0.05193919, 15.16162, 1.293783, 0.0744324874517782477519584631, 44988.05, -3150.572, -9.679012, 0.004559922, 0.07619628, 297.643, 1.714796, 1.239808, 4.331481
 
1.009999, -1, -0.06193919, 15.38283, 1.303016, 0.0613519519886954051189649805, 46313.18, -3153.101, -9.679012, 0.004559922, 0.07619628, 302.0392, 1.715412, 1.239385, 4.336969
 
1.019999, -0.8544807, -0.07193919, 15.6058, 1.312322, 0.0466022469605291643036884305, 47667.16, -3155.633, -9.679012, 0.004559922, 0.07619628, 306.4683, 1.716109, 1.238962, 4.342457
 
1.029999, -0.4544356, -0.080484, 15.83047, 1.321618, 0.0303767311760686866146872602, 49050.55, -3158.166, -9.679012, 0.004559922, 0.07619628, 310.9307, 1.716877, 1.238539, 4.347946
 
1.039999, -0.02266824, -0.08502835, 16.0569, 1.330986, 0.0132660425252536109942360478, 50463.71, -3160.702, -9.679012, 0.004559922, 0.07619628, 315.4265, 1.71769, 1.238115, 4.353434
 
1.049999, 0.4204522, -0.08525503, 16.33092, 1.340399, -0.00385677378399854984742, 51906.85, -3172.949, -9.679012, 0.004559922, 0.07619628, 319.9549, 1.720157, 1.237692, 4.358922
 
1.059999, 0.8500397, -0.08105052, 16.62094, 1.349802, -0.0200268775224624986880, 53379.37, -3187.955, -9.679012, 0.004559922, 0.07619628, 324.5128, 1.721977, 1.237269, 4.36441
 
1.069999, 1, -0.07255012, 16.91435, 1.359305, -0.034392149667109421396, 54881.83, -3202.98, -9.679012, 0.004559922, 0.07619628, 329.1011, 1.723887, 1.236846, 4.369899
 
1.079999, 1, -0.06255012, 17.21104, 1.368799, -0.04643870140439416827, 56414.59, -3218.022, -9.679012, 0.004559922, 0.07619628, 333.7195, 1.725915, 1.236423, 4.375387
 
1.089999, 1, -0.05255012, 17.51107, 1.378338, -0.0560935760461112085900269854, 57978.21, -3233.073, -9.679012, 0.004559922, 0.07619628, 338.3686, 1.728068, 1.235999, 4.380876
 
1.099999, 1, -0.04255012, 17.81445, 1.38795, -0.0634409504029614988352, 59572.95, -3248.129, -9.679012, 0.004559922, 0.07619628, 343.0482, 1.730344, 1.235576, 4.386364
 
1.109999, 1, -0.03255013, 18.12106, 1.397553, -0.0685615358187495742494894087, 61199.07, -3263.184, -9.679012, 0.004559922, 0.07619628, 347.7578, 1.732743, 1.235153, 4.391852
 
1.119999, 1, -0.02255013, 18.43093, 1.407201, -0.0715341941170740801915440373, 62857.03, -3278.23, -9.679012, 0.004559922, 0.07619628, 352.4977, 1.735263, 1.23473, 4.39734
 
1.129999, 1, -0.01255013, 18.74407, 1.416922, -0.0724374891232267531426, 64547.2, -3293.26, -9.679012, 0.004559922, 0.07619628, 357.268, 1.737905, 1.234307, 4.402829
 
1.139999, 1, -0.002550127, 19.06034, 1.426634, -0.0713479531447658125367268207, 66269.81, -3308.266, -9.679012, 0.004559922, 0.07619628, 362.0681, 1.740667, 1.233883, 4.408317
 
1.149999, 1, 0.007449873, 19.3798, 1.436419, -0.0683398554041398343925218257, 68025.24, -3323.243, -9.679012, 0.004559922, 0.07619628, 366.8982, 1.743549, 1.23346, 4.413805
 
1.159999, 1, 0.01744987, 19.76239, 1.446223, -0.0639347887175695516233519967, 69815.34, -3349.124, -9.679012, 0.004559922, 0.07619628, 371.7621, 1.746128, 1.233037, 4.419294
 
1.169999, 1, 0.02744987, 20.17051, 1.456073, -0.0578417438004783188644741872, 71641.29, -3378.682, -9.679012, 0.004559922, 0.07619628, 376.6619, 1.748395, 1.232614, 4.424782
 
1.179999, 1, 0.03744987, 20.5734, 1.465941, -0.0498322163509061669225083390, 73503.7, -3406.293, -9.679012, 0.004559922, 0.07619628, 381.5978, 1.750587, 1.23219, 4.430271
 
1.189999, 1, 0.04744987, 20.97354, 1.475883, -0.0399460517673753474718256095, 75403.09, -3432.447, -9.679012, 0.004559922, 0.07619628, 386.5702, 1.75274, 1.231767, 4.435759
 
1.199999, 0.8968018, 0.05744987, 21.37248, 1.485815, -0.0282223947480390912130503240, 77340.07, -3457.477, -9.679012, 0.004559922, 0.07619628, 391.5792, 1.754879, 1.231344, 4.441247
 
1.209999, 0.3083335, 0.06641789, 21.77145, 1.495822, -0.0148055498207230886575275299, 79315.19, -3481.613, -9.679012, 0.004559922, 0.07619628, 396.6251, 1.757014, 1.230921, 4.446735
 
1.219999, -0.3272788, 0.06950122, 22.17124, 1.505875, -0.0004275096856394215176219102, 81329.05, -3505.019, -9.679012, 0.004559922, 0.07619628, 401.7081, 1.759121, 1.230498, 4.452224
 
