Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
101.8026,S,98.31259,2.861639,6.640007,1.669419,1.579505,0,12.46201,0.00002296336,0.00002172139,33.98173,52.61916,5.963977,-32.1419300000812,-32.14193,-0.00007225046,2559.19820942942,2419.412,826.8958,77.61544,71.13083,364455.1,76518.99
101.9026,S,98.41261,2.858238,6.663444,1.672468,1.586969,0,12.46201,0.00002268677,0.00002152188,33.98173,52.61908,5.963954,-32.1419300000796,-32.14193,-0.00007154726,2556.15714059753,2416.195,826.8958,77.61537,71.10749,364696.8,76601.65
102.0026,S,98.51263,2.854839,6.686937,1.67553,1.594462,0,12.46201,0.00002241391,0.00002132438,33.98173,52.619,5.963926,-32.1419300000781,-32.14193,-0.00007085171,2553.11650299917,2412.978,826.8958,77.6153,71.08408,364938.3,76684.3
102.1027,S,98.61266,2.851439,6.710494,1.678607,1.601986,0,12.46201,0.00002214483,0.00002112896,33.98173,52.61889,5.963891,-32.1419300000766,-32.14193,-0.00007016407,2550.07535320091,2409.76,826.8958,77.61523,71.06062,365179.4,76766.96
102.2027,S,98.71268,2.84804,6.734107,1.6817,1.609544,0,12.46201,0.00002187924,0.00002093547,33.98173,52.61876,5.963849,-32.1419300000751,-32.14193,-0.00006948366,2547.03463799901,2406.542,826.8958,77.61517,71.03711,365420.2,76849.62
102.3027,S,98.8127,2.844641,6.757777,1.684808,1.617133,0,12.46201,0.00002161731,0.00002074404,33.98173,52.61861,5.963802,-32.1419300000737,-32.14193,-0.00006881096,2543.99435895183,2403.324,826.8958,77.6151,71.01353,365660.7,76932.27
102.4027,S,98.91272,2.841242,6.781504,1.68793,1.624753,0,12.46201,0.00002135899,0.00002055463,33.98173,52.61843,5.963745,-32.1419300000722,-32.14193,-0.00006814588,2540.95451762497,2400.106,826.8958,77.61504,70.98991,365900.8,77014.93
102.5027,S,99.01274,2.837844,6.805287,1.691067,1.632405,0,12.46201,0.00002110402,0.00002036705,33.98173,52.61824,5.963686,-32.1419300000708,-32.14193,-0.00006748771,2537.91511559129,2396.888,826.8958,77.61497,70.96622,366140.7,77097.59
102.6028,S,99.11276,2.834446,6.829128,1.69422,1.640089,0,12.46201,0.00002085255,0.00002018146,33.98173,52.61804,5.963619,-32.1419300000695,-32.14193,-0.00006683698,2534.87615443097,2393.67,826.8958,77.6149,70.94247,366380.2,77180.24
102.7028,S,99.21278,2.831048,6.853026,1.697388,1.647805,0,12.46201,0.00002060434,0.00001999766,33.98173,52.61781,5.963547,-32.1419300000682,-32.14193,-0.00006619302,2531.83763573155,2390.452,826.8958,77.61483,70.91867,366619.4,77262.9
102.8028,S,99.31281,2.827652,6.876982,1.70057,1.655553,0,12.46201,0.00002035952,0.0000198158,33.98173,52.61756,5.963466,-32.1419300000669,-32.14193,-0.00006555631,2528.79956108797,2387.234,826.8958,77.61476,70.89481,366858.2,77345.55
102.9028,S,99.41283,2.824256,6.900994,1.703769,1.663332,0,12.46201,0.00002011798,0.00001963578,33.98173,52.61728,5.963377,-32.1419300000656,-32.14193,-0.00006492651,2525.76193210262,2384.016,826.8958,77.61469,70.8709,367096.8,77428.21
103.0028,S,99.51285,2.82086,6.925058,1.706982,1.671144,0,12.46201,0.00001987973,0.00001945768,33.98173,52.617,5.963286,-32.1419300000643,-32.14193,-0.00006430379,2522.72569412604,2380.799,826.8958,77.61462,70.84694,367335,77510.87
103.1029,S,99.61287,2.817466,6.949181,1.710211,1.678986,0,12.46201,0.00001964456,0.00001928126,33.98173,52.61668,5.963185,-32.1419300000631,-32.14193,-0.00006368748,2519.68990475549,2377.582,826.8958,77.61456,70.82291,367572.9,77593.52
103.2029,S,99.71289,2.814071,6.973368,1.713456,1.686865,0,12.46201,0.0000194126,0.00001910673,33.98173,52.61636,5.963081,-32.1419300000619,-32.14193,-0.0000630782,2516.65362215358,2374.364,826.8958,77.61449,70.79883,367810.5,77676.18
103.3029,S,99.81291,2.810678,6.997615,1.716716,1.694772,0,12.46201,0.00001918371,0.00001893391,33.98173,52.61599,5.962964,-32.1419300000607,-32.14193,-0.00006247537,2513.61779169362,2371.146,826.8958,77.61442,70.77467,368047.8,77758.84
103.4029,S,99.91293,2.807284,7.021921,1.719993,1.702715,0,12.46201,0.00001895794,0.00001876296,33.98173,52.61562,5.962845,-32.1419300000596,-32.14193,-0.00006187939,2510.58241501583,2367.928,826.8958,77.61435,70.75047,368284.7,77841.49
103.503,S,100.013,2.803891,7.046285,1.723286,1.710693,0,12.46201,0.00001873506,0.00001859365,33.98173,52.61523,5.96272,-32.1419300000584,-32.14193,-0.00006128957,2507.54749376811,2364.71,826.8958,77.61428,70.7262,368521.3,77924.15
103.603,S,100.113,2.800498,7.070709,1.726595,1.718701,0,12.46201,0.00001851522,0.0000184261,33.98173,52.61481,5.962587,-32.1419300000573,-32.14193,-0.00006070631,2504.5130296061,2361.492,826.8958,77.61421,70.70187,368757.7,78006.8
103.703,S,100.213,2.797106,7.095192,1.729921,1.726747,0,12.46201,0.00001829828,0.00001826028,33.98173,52.61438,5.962448,-32.1419300000562,-32.14193,-0.00006012941,2501.47902419323,2358.274,826.8958,77.61414,70.67749,368993.6,78089.46
103.803,S,100.313,2.793714,7.119735,1.733263,1.734823,0,12.46201,0.0000180842,0.00001809609,33.98173,52.61392,5.962302,-32.1419300000552,-32.14193,-0.00005955862,2498.44547920076,2355.056,826.8958,77.61407,70.65305,369229.3,78172.12
103.903,S,100.413,2.790323,7.144337,1.736621,1.742934,0,12.46201,0.00001787294,0.00001793355,33.98173,52.61343,5.962146,-32.1419300000541,-32.14193,-0.00005899395,2495.41239630782,2351.838,826.8958,77.61401,70.62856,369464.6,78254.77
104.0031,S,100.5131,2.786932,7.168998,1.739996,1.751079,0,12.46201,0.00001766453,0.00001777272,33.98173,52.61293,5.961986,-32.1419300000531,-32.14193,-0.00005843561,2492.37977720145,2348.62,826.8958,77.61394,70.604,369699.6,78337.43
104.1031,S,100.6131,2.783542,7.193713,1.743387,1.759258,0,12.46201,0.00001745887,0.00001761352,33.98173,52.61241,5.961819,-32.1419300000521,-32.14193,-0.00005788327,2489.34856575204,2345.403,826.8958,77.61387,70.57938,369934.3,78420.09
104.2031,S,100.7131,2.780153,7.218496,1.746795,1.76747,0,12.46201,0.0000172559,0.00001745589,33.98173,52.61187,5.961647,-32.1419300000512,-32.14193,-0.0000573368,2486.3168791664,2342.185,826.8958,77.6138,70.5547,370168.7,78502.74
104.3031,S,100.8131,2.776764,7.243334,1.75022,1.775715,0,12.46201,0.0000170556,0.00001729983,33.98173,52.61131,5.961466,-32.1419300000502,-32.14193,-0.00005679614,2483.2866033599,2338.968,826.8958,77.61373,70.52996,370402.7,78585.4
104.4031,S,100.9131,2.773377,7.268238,1.753661,1.783995,0,12.46201,0.00001685791,0.00001714532,33.98173,52.61072,5.961277,-32.1419300000492,-32.14193,-0.00005626126,2480.25585613717,2335.75,826.8958,77.61366,70.50516,370636.4,78668.05
104.5032,S,101.0132,2.769989,7.293204,1.757121,1.792313,0,12.46201,0.0000166629,0.00001699247,33.98173,52.61011,5.961082,-32.1419300000483,-32.14193,-0.00005573239,2477.22558125552,2332.532,826.8958,77.6136,70.48029,370869.8,78750.71
104.6032,S,101.1132,2.766602,7.318232,1.760597,1.800665,0,12.46201,0.00001647042,0.00001684113,33.98173,52.60948,5.96088,-32.1419300000474,-32.14193,-0.00005520914,2474.19578045043,2329.314,826.8958,77.61353,70.45537,371102.9,78833.37
104.7032,S,101.2132,2.763214,7.343321,1.764092,1.809053,0,12.46201,0.00001628047,0.00001669131,33.98173,52.60883,5.960672,-32.1419300000465,-32.14193,-0.00005469147,2471.16645546566,2326.096,826.8958,77.61346,70.43038,371335.6,78916.02
104.8032,S,101.3132,2.759828,7.368471,1.767604,1.817475,0,12.46201,0.00001609306,0.00001654304,33.98173,52.60815,5.960455,-32.1419300000457,-32.14193,-0.00005417952,2468.13760805323,2322.878,826.8958,77.6134,70.40533,371568.1,78998.68
104.9033,S,101.4133,2.756442,7.393683,1.771133,1.825932,0,12.46201,0.00001590801,0.00001639618,33.98173,52.60746,5.960233,-32.1419300000448,-32.14193,-0.00005367275,2465.1092399735,2319.66,826.8958,77.61333,70.38023,371800.2,79081.34
105.0033,S,101.5133,2.753057,7.418958,1.77468,1.834427,0,12.46201,0.00001572545,0.00001625087,33.98173,52.60674,5.960004,-32.141930000044,-32.14193,-0.00005317166,2462.08135299521,2316.442,826.8958,77.61326,70.35506,372031.9,79163.99
105.1033,S,101.6133,2.749672,7.444293,1.778245,1.842956,0,12.46201,0.00001554526,0.00001610699,33.98173,52.60599,5.959763,-32.1419300000432,-32.14193,-0.00005267583,2459.05394889554,2313.224,826.8958,77.61319,70.32983,372263.4,79246.65
105.2033,S,101.7133,2.746288,7.469693,1.781828,1.851521,0,12.46201,0.00001536741,0.00001596454,33.98173,52.60522,5.959519,-32.1419300000424,-32.14193,-0.00005218525,2456.02702946013,2310.006,826.8958,77.61312,70.30453,372494.6,79329.3
105.3033,S,101.8133,2.742904,7.495148,1.785429,1.860121,0,12.46201,0.00001519193,0.00001582358,33.98173,52.60444,5.959268,-32.1419300000416,-32.14193,-0.0000517001,2453.00153687757,2306.789,826.8958,77.61305,70.27918,372725.4,79411.96
105.4034,S,101.9134,2.739522,7.520666,1.789048,1.868756,0,12.46201,0.00001501873,0.00001568401,33.98173,52.60363,5.959008,-32.1419300000408,-32.14193,-0.00005122006,2449.97653225224,2303.572,826.8958,77.61298,70.25377,372955.9,79494.62
105.5034,S,102.0134,2.73614,7.546255,1.792684,1.877427,0,12.46201,0.0000148477,0.00001554573,33.98173,52.6028,5.958743,-32.1419300000401,-32.14193,-0.00005074484,2446.9510773039,2300.354,826.8958,77.61292,70.22829,373186.1,79577.27
105.6034,S,102.1134,2.732758,7.571908,1.796341,1.886139,0,12.46201,0.00001467902,0.000015409,33.98173,52.60194,5.958469,-32.1419300000393,-32.14193,-0.00005027518,2443.92611424706,2297.136,826.8958,77.61285,70.20274,373415.9,79659.93
105.7034,S,102.2134,2.729377,7.597623,1.800016,1.894887,0,12.46201,0.00001451244,0.00001527355,33.98173,52.60107,5.958189,-32.1419300000386,-32.14193,-0.00004981019,2440.90164491049,2293.918,826.8958,77.61278,70.17712,373645.4,79742.59
105.8034,S,102.3134,2.725996,7.623404,1.803709,1.903671,0,12.46201,0.00001434801,0.00001513942,33.98173,52.60017,5.957901,-32.1419300000379,-32.14193,-0.00004935007,2437.87767113174,2290.7,826.8958,77.61271,70.15145,373874.7,79825.24
105.9035,S,102.4135,2.722615,7.649249,1.807423,1.912493,0,12.46201,0.00001418577,0.00001500671,33.98173,52.59924,5.957604,-32.1419300000372,-32.14193,-0.00004889507,2434.8541947572,2287.482,826.8958,77.61264,70.12572,374103.6,79907.9
106.0035,S,102.5135,2.719235,7.675157,1.811154,1.921353,0,12.46201,0.00001402562,0.0000148753,33.98173,52.5983,5.957302,-32.1419300000365,-32.14193,-0.00004844485,2431.83121764212,2284.264,826.8958,77.61257,70.09992,374332.1,79990.55
106.1035,S,102.6135,2.715856,7.70113,1.814905,1.93025,0,12.46201,0.00001386752,0.00001474518,33.98173,52.59732,5.95699,-32.1419300000358,-32.14193,-0.0000479993,2428.80874165067,2281.046,826.8958,77.6125,70.07405,374560.4,80073.21
106.2035,S,102.7135,2.712477,7.727169,1.818675,1.939183,0,12.46201,0.00001371151,0.00001461641,33.98173,52.59633,5.956672,-32.1419300000352,-32.14193,-0.00004755868,2425.78676865604,2277.828,826.8958,77.61243,70.04812,374788.3,80155.87
106.3036,S,102.8136,2.709099,7.753271,1.822465,1.948156,0,12.46201,0.00001355744,0.00001448886,33.98173,52.59531,5.956347,-32.1419300000346,-32.14193,-0.00004712246,2422.76530054042,2274.61,826.8958,77.61237,70.02213,375015.9,80238.52
106.4036,S,102.9136,2.705721,7.779431,1.826274,1.957166,0,12.46201,0.00001340541,0.00001436262,33.98173,52.59427,5.956015,-32.1419300000339,-32.14193,-0.000046691,2419.74527788603,2271.393,826.8958,77.6123,69.99607,375243.2,80321.18
106.5036,S,103.0136,2.702345,7.805658,1.830102,1.966212,0,12.46201,0.00001325533,0.00001423762,33.98173,52.59321,5.955674,-32.1419300000333,-32.14193,-0.00004626405,2416.72576358567,2268.176,826.8958,77.61223,69.96996,375470.2,80403.84
106.6036,S,103.1136,2.69897,7.831958,1.83395,1.975297,0,12.46201,0.00001310716,0.00001411383,33.98173,52.59212,5.955325,-32.1419300000327,-32.14193,-0.00004584155,2413.70582117348,2264.958,826.8958,77.61216,69.94376,375696.8,80486.49
106.7036,S,103.2136,2.695594,7.858324,1.837818,1.984421,0,12.46201,0.00001296094,0.00001399132,33.98173,52.591,5.954968,-32.1419300000321,-32.14193,-0.00004542367,2410.68639125929,2261.74,826.8958,77.6121,69.9175,375923.1,80569.15
106.8037,S,103.3137,2.692219,7.884757,1.841707,1.993585,0,12.46201,0.00001281658,0.00001387004,33.98173,52.58995,5.95463,-32.1419300000315,-32.14193,-0.00004501015,2407.66747577126,2258.522,826.8958,77.61203,69.89118,376149.1,80651.8
106.9037,S,103.4137,2.688844,7.911256,1.845616,2.00279,0,12.46201,0.00001267407,0.00001374994,33.98173,52.58948,5.954481,-32.1419300000309,-32.14193,-0.00004460098,2404.64907664689,2255.304,826.8958,77.61196,69.8648,376374.8,80734.46
107.0037,S,103.5137,2.68547,7.937849,1.849547,2.012039,0,12.46201,0.00001253337,0.00001363106,33.98173,52.58897,5.954318,-32.1419300000304,-32.14193,-0.00004419615,2401.6311958331,2252.086,826.8958,77.61192,69.83833,376600.2,80817.12
107.1037,S,103.6137,2.682096,7.96455,1.853504,2.021341,0,12.46201,0.0000123945,0.00001351344,33.98173,52.58843,5.954144,-32.1419300000298,-32.14193,-0.00004379578,2398.61383528628,2248.868,826.8958,77.61192,69.81181,376825.2,80899.77
107.2037,S,103.7137,2.678723,7.991319,1.857481,2.030685,0,12.46201,0.00001225745,0.00001339704,33.98173,52.58785,5.95396,-32.1419300000293,-32.14193,-0.0000433998,2395.59699697231,2245.65,826.8958,77.61192,69.78522,377049.9,80982.43
107.3038,S,103.8138,2.675351,8.018154,1.861479,2.040067,0,12.46201,0.00001212207,0.0000132817,33.98173,52.58725,5.953767,-32.1419300000288,-32.14193,-0.0000430077,2392.58068286667,2242.432,826.8958,77.61192,69.75858,377274.3,81065.09
107.4038,S,103.9138,2.671979,8.045056,1.865498,2.049489,0,12.46201,0.00001198847,0.00001316755,33.98173,52.58662,5.953566,-32.1419300000283,-32.14193,-0.00004261984,2389.56489495446,2239.214,826.8958,77.61192,69.73185,377498.4,81147.74
107.5038,S,104.0138,2.668607,8.07202,1.869538,2.058952,0,12.46201,0.00001185656,0.00001305452,33.98173,52.58597,5.953358,-32.1419300000278,-32.14193,-0.00004223601,2386.55057214628,2235.997,826.8958,77.61192,69.70506,377722.1,81230.4
107.6038,S,104.1138,2.665238,8.099051,1.873599,2.068453,0,12.46201,0.00001172637,0.00001294265,33.98173,52.58529,5.953141,-32.1419300000273,-32.14193,-0.00004185634,2383.53677920076,2232.78,826.8958,77.61192,69.67821,377945.5,81313.05
107.7038,S,104.2139,2.661868,8.12616,1.877682,2.077996,0,12.46201,0.00001159782,0.00001283185,33.98173,52.58458,5.952913,-32.1419300000268,-32.14193,-0.00004148057,2380.52258154522,2229.562,826.8958,77.61192,69.65128,378168.6,81395.71
107.8039,S,104.3139,2.658499,8.153337,1.881786,2.087579,0,12.46201,0.00001147084,0.00001272207,33.98173,52.58385,5.952678,-32.1419300000263,-32.14193,-0.00004110851,2377.50891811971,2226.344,826.8958,77.61192,69.62428,378391.4,81478.37
107.9039,S,104.4139,2.655131,8.180582,1.885912,2.097204,0,12.46201,0.00001134551,0.00001261342,33.98173,52.58308,5.952433,-32.1419300000258,-32.14193,-0.00004074044,2374.49579095831,2223.126,826.8958,77.61192,69.59722,378613.9,81561.02
108.0039,S,104.5139,2.651762,8.207898,1.89006,2.10687,0,12.46201,0.0000112218,0.00001250588,33.98173,52.58229,5.952179,-32.1419300000254,-32.14193,-0.00004037636,2371.48320210512,2219.908,826.8958,77.61192,69.57008,378836,81643.68
108.1039,S,104.6139,2.648395,8.235283,1.89423,2.116576,0,12.46201,0.0000110996,0.00001239932,33.98173,52.58146,5.951915,-32.1419300000249,-32.14193,-0.00004001581,2368.47115361423,2216.69,826.8958,77.61192,69.54289,379057.8,81726.34
108.204,S,104.714,2.645028,8.262737,1.898424,2.126327,0,12.46201,0.00001097899,0.00001229387,33.98173,52.58062,5.951644,-32.1419300000245,-32.14193,-0.00003965919,2365.45964754987,2213.472,826.8958,77.61192,69.51562,379279.3,81808.99
108.304,S,104.814,2.641661,8.290261,1.902639,2.136117,0,12.46201,0.00001085988,0.00001218942,33.98173,52.57975,5.951367,-32.141930000024,-32.14193,-0.00003930619,2362.44868598637,2210.254,826.8958,77.61192,69.48827,379500.5,81891.65
108.404,S,104.914,2.638295,8.317857,1.906877,2.14595,0,12.46201,0.00001074232,0.00001208605,33.98173,52.57884,5.951077,-32.1419300000236,-32.14193,-0.00003895702,2359.43827100832,2207.036,826.8958,77.61192,69.46086,379721.3,81974.3
108.504,S,105.014,2.63493,8.34552,1.911138,2.155827,0,12.46201,0.00001062618,0.00001198362,33.98173,52.57792,5.95078,-32.1419300000232,-32.14193,-0.00003861126,2356.42840471056,2203.818,826.8958,77.61192,69.43338,379941.8,82056.96
108.604,S,105.114,2.631565,8.373247,1.915421,2.165743,0,12.46201,0.00001051149,0.00001188218,33.98173,52.57696,5.950474,-32.1419300000228,-32.14193,-0.00003826898,2353.42002426336,2200.601,826.8958,77.61192,69.40584,380162.1,82139.62
108.7041,S,105.2141,2.628201,8.401054,1.919728,2.175704,0,12.46201,0.00001039827,0.00001178177,33.98173,52.57597,5.950156,-32.1419300000224,-32.14193,-0.00003793041,2350.41126147994,2197.383,826.8958,77.61192,69.37821,380381.9,82222.27
108.8041,S,105.3141,2.624839,8.428924,1.924056,2.185704,0,12.46201,0.00001028648,0.00001168232,33.98173,52.57495,5.949831,-32.141930000022,-32.14193,-0.00003759528,2347.40398844313,2194.166,826.8958,77.61192,69.35052,380601.5,82304.93
108.9041,S,105.4141,2.621477,8.456874,1.928408,2.195745,0,12.46201,0.00001017611,0.00001158386,33.98173,52.57391,5.949497,-32.1419300000216,-32.14193,-0.00003726371,2344.39633767559,2190.948,826.8958,77.61192,69.32276,380820.8,82387.59
109.0041,S,105.5141,2.618115,8.484896,1.932785,2.205835,0,12.46201,0.00001006708,0.00001148633,33.98173,52.57283,5.949154,-32.1419300000212,-32.14193,-0.00003693539,2341.38924621745,2187.73,826.8958,77.61192,69.29493,381039.7,82470.24
109.1041,S,105.6142,2.614754,8.512989,1.937185,2.215967,0,12.46201,0.000009959442,0.00001138978,33.98173,52.57173,5.9488,-32.1419300000209,-32.14193,-0.00003661057,2338.38271622648,2184.512,826.8958,77.61192,69.26702,381258.2,82552.9
109.2042,S,105.7142,2.611393,8.541155,1.94161,2.226141,0,12.46201,0.000009853138,0.00001129415,33.98173,52.5706,5.948439,-32.1419300000205,-32.14193,-0.00003628904,2335.37674987115,2181.294,826.8958,77.61192,69.23904,381476.5,82635.55
109.3042,S,105.8142,2.608033,8.569393,1.946059,2.236362,0,12.46201,0.000009748157,0.00001119945,33.98173,52.56945,5.94807,-32.1419300000201,-32.14193,-0.00003597081,2332.37134933071,2178.076,826.8958,77.61192,69.21098,381694.5,82718.21
109.4042,S,105.9142,2.604673,8.597706,1.950531,2.246626,0,12.46201,0.000009644519,0.00001110571,33.98173,52.56826,5.947689,-32.1419300000198,-32.14193,-0.00003565596,2329.36651679523,2174.858,826.8958,77.61192,69.18285,381912.1,82800.87
109.5042,S,106.0142,2.601314,8.62609,1.955028,2.256931,0,12.46201,0.000009542113,0.0000110128,33.98173,52.56704,5.947299,-32.1419300000194,-32.14193,-0.00003534409,2326.3622544657,2171.64,826.8958,77.61192,69.15466,382129.4,82883.52
109.6043,S,106.1143,2.597956,8.654546,1.95955,2.267284,0,12.46201,0.00000944102,0.00001092084,33.98173,52.56579,5.946899,-32.1419300000191,-32.14193,-0.00003503559,2323.35856455407,2168.422,826.8958,77.61192,69.12638,382346.4,82966.18
109.7043,S,106.2143,2.594598,8.683077,1.964097,2.277681,0,12.46201,0.000009341172,0.00001082976,33.98173,52.56452,5.946494,-32.1419300000188,-32.14193,-0.00003473019,2320.35544928331,2165.204,826.8958,77.61192,69.09804,382563.1,83048.84
109.8043,S,106.3143,2.591241,8.711674,1.968668,2.288121,0,12.46201,0.000009242553,0.00001073955,33.98173,52.56321,5.946074,-32.1419300000184,-32.14193,-0.00003442787,2317.35384384253,2161.987,826.8958,77.61192,69.06963,382779.4,83131.49
109.9043,S,106.4143,2.587886,8.740345,1.973263,2.298604,0,12.46201,0.000009145194,0.00001065025,33.98173,52.56187,5.945647,-32.1419300000181,-32.14193,-0.00003412876,2314.35281716136,2158.77,826.8958,77.61192,69.04115,382995.4,83214.15
110.0043,S,106.5143,2.584531,8.769099,1.977884,2.309133,0,12.46201,0.000009048989,0.00001056174,33.98173,52.56051,5.94521,-32.1419300000178,-32.14193,-0.0000338325,2311.35143890035,2155.552,826.8958,77.61192,69.01258,383211.1,83296.8
110.1044,S,106.6144,2.581176,8.797928,1.982531,2.319709,0,12.46201,0.000008954004,0.00001047412,33.98173,52.55911,5.944762,-32.1419300000175,-32.14193,-0.00003353938,2308.35064428235,2152.334,826.8958,77.61192,68.98394,383426.5,83379.46
110.2044,S,106.7144,2.577821,8.826832,1.987205,2.330331,0,12.46201,0.000008860184,0.00001038735,33.98173,52.55769,5.944308,-32.1419300000172,-32.14193,-0.00003324922,2305.35043558647,2149.116,826.8958,77.61192,68.95522,383641.6,83462.12
110.3044,S,106.8144,2.574468,8.855811,1.991904,2.341,0,12.46201,0.000008767555,0.00001030145,33.98173,52.55623,5.943841,-32.1419300000169,-32.14193,-0.00003296214,2302.35081510328,2145.898,826.8958,77.61192,68.92644,383856.3,83544.77
110.4044,S,106.9144,2.571115,8.884867,1.996629,2.351715,0,12.46201,0.000008676021,0.00001021632,33.98173,52.55474,5.943366,-32.1419300000166,-32.14193,-0.00003267778,2299.35178513483,2142.68,826.8958,77.61192,68.89758,384070.7,83627.43
110.5044,S,107.0145,2.567762,8.913997,2.00138,2.362475,0,12.46201,0.000008585645,0.00001013204,33.98173,52.55323,5.94288,-32.1419300000163,-32.14193,-0.00003239643,2296.35334799476,2139.462,826.8958,77.61192,68.86863,384284.8,83710.09
110.6045,S,107.1145,2.56441,8.943205,2.006158,2.373282,0,12.46201,0.000008496369,0.00001004856,33.98173,52.55169,5.942387,-32.1419300000161,-32.14193,-0.00003211789,2293.35550600833,2136.244,826.8958,77.61192,68.83961,384498.6,83792.74
110.7045,S,107.2145,2.561059,8.972488,2.010962,2.384134,0,12.46201,0.00000840818,0.000009965866,33.98173,52.5501,5.94188,-32.1419300000158,-32.14193,-0.0000318421,2290.35826151254,2133.026,826.8958,77.61192,68.81052,384712,83875.4
110.8045,S,107.3145,2.557709,9.001846,2.015793,2.395034,0,12.46201,0.000008321106,0.000009884007,33.98173,52.5485,5.941366,-32.1419300000155,-32.14193,-0.00003156925,2287.36161685614,2129.808,826.8958,77.61192,68.78135,384925.2,83958.05
110.9045,S,107.4145,2.554359,9.031274,2.020651,2.405982,0,12.46201,0.000008235052,0.000009802882,33.98173,52.54686,5.940842,-32.1419300000152,-32.14193,-0.00003129897,2284.36650533222,2126.591,826.8958,77.61192,68.75211,385138,84040.71
111.0046,S,107.5146,2.551011,9.06078,2.025535,2.416975,0,12.46201,0.000008150084,0.000009722562,33.98173,52.54519,5.940306,-32.141930000015,-32.14193,-0.00003103154,2281.37199800443,2123.374,826.8958,77.61192,68.72279,385350.4,84123.37
111.1046,S,107.6146,2.547663,9.090372,2.030447,2.428015,0,12.46201,0.000008066148,0.000009642991,33.98173,52.54349,5.939764,-32.1419300000147,-32.14193,-0.00003076677,2278.37716669974,2120.156,826.8958,77.61192,68.6934,385562.6,84206.02
111.2046,S,107.7146,2.544316,9.120042,2.035387,2.439105,0,12.46201,0.00000798323,0.000009564182,33.98173,52.54176,5.939209,-32.1419300000145,-32.14193,-0.00003050464,2275.38294474726,2116.938,826.8958,77.61192,68.66392,385774.4,84288.68
111.3046,S,107.8146,2.540969,9.14979,2.040354,2.450242,0,12.46201,0.000007901346,0.000009486149,33.98173,52.53999,5.938645,-32.1419300000142,-32.14193,-0.00003024524,2272.38933455575,2113.72,826.8958,77.61192,68.63436,385985.9,84371.34
111.4046,S,107.9146,2.537622,9.179616,2.045351,2.46143,0,12.46201,0.000007820458,0.000009408863,33.98173,52.5382,5.938073,-32.141930000014,-32.14193,-0.00002998844,2269.39633854616,2110.502,826.8958,77.61192,68.60473,386197.1,84453.99
111.5047,S,108.0147,2.534277,9.209522,2.050375,2.472664,0,12.46201,0.000007740545,0.000009332299,33.98173,52.53637,5.937484,-32.1419300000138,-32.14193,-0.00002973417,2266.40395915175,2107.284,826.8958,77.61192,68.57502,386408,84536.65
111.6047,S,108.1147,2.530931,9.239507,2.055428,2.483948,0,12.46201,0.000007661596,0.000009256451,33.98173,52.53451,5.93689,-32.1419300000135,-32.14193,-0.00002948243,2263.41219881813,2104.066,826.8958,77.61192,68.54523,386618.6,84619.3
111.7047,S,108.2147,2.527587,9.26957,2.06051,2.495281,0,12.46201,0.000007583598,0.00000918132,33.98173,52.53262,5.936284,-32.1419300000133,-32.14193,-0.00002923318,2260.42106000336,2100.848,826.8958,77.61192,68.51536,386828.8,84701.96
111.8047,S,108.3147,2.524244,9.299714,2.065619,2.506661,0,12.46201,0.000007506573,0.000009106931,33.98173,52.53069,5.935669,-32.1419300000131,-32.14193,-0.00002898652,2257.43054517802,2097.63,826.8958,77.61192,68.4854,387038.7,84784.62
111.9047,S,108.4147,2.520901,9.329935,2.070759,2.518093,0,12.46201,0.000007430475,0.000009033243,33.98173,52.52874,5.935044,-32.1419300000129,-32.14193,-0.00002874231,2254.44065682527,2094.412,826.8958,77.61192,68.45538,387248.3,84867.27
112.0048,S,108.5148,2.517559,9.360229,2.075927,2.529572,0,12.46201,0.000007355288,0.000008960243,33.98173,52.52675,5.934407,-32.1419300000126,-32.14193,-0.00002850048,2251.45232626137,2091.195,826.8958,77.61192,68.42527,387457.5,84949.93
112.1048,S,108.6148,2.514218,9.390604,2.081123,2.5411,0,12.46201,0.000007281008,0.000008887924,33.98173,52.52473,5.933761,-32.1419300000124,-32.14193,-0.00002826106,2248.46462678129,2087.978,826.8958,77.61192,68.3951,387666.5,85032.59
112.2048,S,108.7148,2.510879,9.421069,2.086349,2.552676,0,12.46201,0.000007207648,0.000008816307,33.98173,52.52268,5.933104,-32.1419300000122,-32.14193,-0.00002802411,2245.47663247755,2084.76,826.8958,77.61192,68.36482,387875.1,85115.24
112.3048,S,108.8148,2.507538,9.451615,2.091606,2.564307,0,12.46201,0.000007135135,0.000008745335,33.98173,52.5206,5.932438,-32.141930000012,-32.14193,-0.00002778938,2242.48927470495,2081.542,826.8958,77.61192,68.33447,388083.4,85197.9
112.4049,S,108.9149,2.504199,9.482244,2.096894,2.575988,0,12.46201,0.000007063519,0.000008675062,33.98173,52.51848,5.93176,-32.1419300000118,-32.14193,-0.00002755708,2239.50255601076,2078.324,826.8958,77.61192,68.30405,388291.4,85280.55
